date,team,resource_category,resource_name,cost,utilization,is_weekend,month,quarter
2024-07-31,MAC4,Compute,Notification-Service,417.56,57,False,7,Q3
2024-07-31,MAC4,Storage,DataLakeStorage,130.44,59,False,7,Q3
2024-07-31,MAC4,Database,InventoryDB,217.88,67,False,7,Q3
2024-07-31,MAC5,Compute,Analytics-Engine,1208.94,65,False,7,Q3
2024-07-31,MAC5,Storage,AuditLogStorage,381.8,51,False,7,Q3
2024-07-31,MAC5,Database,InventoryDB,702.73,45,False,7,Q3
2024-07-31,MAC6,Compute,Integration-Gateway,812.44,72,False,7,Q3
2024-07-31,MAC6,Storage,AuditLogStorage,315.42,67,False,7,Q3
2024-07-31,MAC6,Database,FinanceDB,397.18,62,False,7,Q3
2024-08-01,Finance,Compute,Analytics-Engine,507.14,75,False,8,Q3
2024-08-01,Finance,Storage,AuditLogStorage,163.43,63,False,8,Q3
2024-08-01,Finance,Database,ReportingDB,293.73,56,False,8,Q3
2024-08-01,HR,Compute,OrderProcessing-Service,262.49,58,False,8,Q3
2024-08-01,HR,Storage,DataLakeStorage,76.63,53,False,8,Q3
2024-08-01,HR,Database,CustomerDB,125.56,61,False,8,Q3
2024-08-01,MAC1,Compute,Analytics-Engine,770.64,66,False,8,Q3
2024-08-01,MAC1,Storage,DocumentArchive,241.18,67,False,8,Q3
2024-08-01,MAC1,Database,ReportingDB,489.02,64,False,8,Q3
2024-08-01,MAC2,Compute,Integration-Gateway,593.02,67,False,8,Q3
2024-08-01,MAC2,Storage,DocumentArchive,260.68,65,False,8,Q3
2024-08-01,MAC2,Database,CustomerDB,337.65,66,False,8,Q3
2024-08-01,MAC3,Compute,OrderProcessing-Service,954.58,67,False,8,Q3
2024-08-01,MAC3,Storage,BackupStorageAccount,331.18,71,False,8,Q3
2024-08-01,MAC3,Database,EmployeeDB,552.57,60,False,8,Q3
2024-08-01,MAC4,Compute,Notification-Service,380.84,54,False,8,Q3
2024-08-01,MAC4,Storage,DataLakeStorage,140.06,64,False,8,Q3
2024-08-01,MAC4,Database,InventoryDB,219.68,63,False,8,Q3
2024-08-01,MAC5,Compute,Analytics-Engine,1173.22,72,False,8,Q3
2024-08-01,MAC5,Storage,AuditLogStorage,481.15,65,False,8,Q3
2024-08-01,MAC5,Database,InventoryDB,709.08,70,False,8,Q3
2024-08-01,MAC6,Compute,Integration-Gateway,730.1,62,False,8,Q3
2024-08-01,MAC6,Storage,AuditLogStorage,287.28,68,False,8,Q3
2024-08-01,MAC6,Database,FinanceDB,470.32,60,False,8,Q3
2024-08-02,Finance,Compute,Analytics-Engine,506.17,78,False,8,Q3
2024-08-02,Finance,Storage,AuditLogStorage,154.01,67,False,8,Q3
2024-08-02,Finance,Database,ReportingDB,294.29,68,False,8,Q3
2024-08-02,HR,Compute,OrderProcessing-Service,234.23,74,False,8,Q3
2024-08-02,HR,Storage,DataLakeStorage,80.58,65,False,8,Q3
2024-08-02,HR,Database,CustomerDB,146.74,69,False,8,Q3
2024-08-02,MAC1,Compute,Analytics-Engine,676.59,67,False,8,Q3
2024-08-02,MAC1,Storage,DocumentArchive,258.63,64,False,8,Q3
2024-08-02,MAC1,Database,ReportingDB,390.27,57,False,8,Q3
2024-08-02,MAC2,Compute,Integration-Gateway,539.21,51,False,8,Q3
2024-08-02,MAC2,Storage,DocumentArchive,203.85,61,False,8,Q3
2024-08-02,MAC2,Database,CustomerDB,362.14,63,False,8,Q3
2024-08-02,MAC3,Compute,OrderProcessing-Service,692.08,71,False,8,Q3
2024-08-02,MAC3,Storage,BackupStorageAccount,358.13,71,False,8,Q3
2024-08-02,MAC3,Database,EmployeeDB,580.82,62,False,8,Q3
2024-08-02,MAC4,Compute,Notification-Service,414.87,62,False,8,Q3
2024-08-02,MAC4,Storage,DataLakeStorage,128.56,55,False,8,Q3
2024-08-02,MAC4,Database,InventoryDB,216.52,68,False,8,Q3
2024-08-02,MAC5,Compute,Analytics-Engine,1097.9,70,False,8,Q3
2024-08-02,MAC5,Storage,AuditLogStorage,1391.09,90,False,8,Q3
2024-08-02,MAC5,Database,InventoryDB,606.43,69,False,8,Q3
2024-08-02,MAC6,Compute,Integration-Gateway,680.72,70,False,8,Q3
2024-08-02,MAC6,Storage,AuditLogStorage,303.29,55,False,8,Q3
2024-08-02,MAC6,Database,FinanceDB,502.17,84,False,8,Q3
2024-08-03,Finance,Compute,Analytics-Engine,338.18,70,True,8,Q3
2024-08-03,Finance,Storage,AuditLogStorage,134.62,65,True,8,Q3
2024-08-03,Finance,Database,ReportingDB,224.22,54,True,8,Q3
2024-08-03,HR,Compute,OrderProcessing-Service,177.56,69,True,8,Q3
2024-08-03,HR,Storage,DataLakeStorage,61.89,74,True,8,Q3
2024-08-03,HR,Database,CustomerDB,96.3,58,True,8,Q3
2024-08-03,MAC1,Compute,Analytics-Engine,585.04,69,True,8,Q3
2024-08-03,MAC1,Storage,DocumentArchive,200.72,65,True,8,Q3
2024-08-03,MAC1,Database,ReportingDB,290.04,75,True,8,Q3
2024-08-03,MAC2,Compute,Integration-Gateway,425.56,54,True,8,Q3
2024-08-03,MAC2,Storage,DocumentArchive,160.26,47,True,8,Q3
2024-08-03,MAC2,Database,CustomerDB,1791.15,87,True,8,Q3
2024-08-03,MAC3,Compute,OrderProcessing-Service,678.59,61,True,8,Q3
2024-08-03,MAC3,Storage,BackupStorageAccount,267.59,78,True,8,Q3
2024-08-03,MAC3,Database,EmployeeDB,405.99,65,True,8,Q3
2024-08-03,MAC4,Compute,Notification-Service,276.3,53,True,8,Q3
2024-08-03,MAC4,Storage,DataLakeStorage,94.6,57,True,8,Q3
2024-08-03,MAC4,Database,InventoryDB,173.04,87,True,8,Q3
2024-08-03,MAC5,Compute,Analytics-Engine,876.75,50,True,8,Q3
2024-08-03,MAC5,Storage,AuditLogStorage,321.62,64,True,8,Q3
2024-08-03,MAC5,Database,InventoryDB,485.1,59,True,8,Q3
2024-08-03,MAC6,Compute,Integration-Gateway,555.21,55,True,8,Q3
2024-08-03,MAC6,Storage,AuditLogStorage,193.6,67,True,8,Q3
2024-08-03,MAC6,Database,FinanceDB,320.69,66,True,8,Q3
2024-08-04,Finance,Compute,Analytics-Engine,278.83,75,True,8,Q3
2024-08-04,Finance,Storage,AuditLogStorage,110.15,61,True,8,Q3
2024-08-04,Finance,Database,ReportingDB,214.28,61,True,8,Q3
2024-08-04,HR,Compute,OrderProcessing-Service,167.78,70,True,8,Q3
2024-08-04,HR,Storage,DataLakeStorage,60.46,74,True,8,Q3
2024-08-04,HR,Database,CustomerDB,95.64,63,True,8,Q3
2024-08-04,MAC1,Compute,Analytics-Engine,570.12,79,True,8,Q3
2024-08-04,MAC1,Storage,DocumentArchive,172.88,63,True,8,Q3
2024-08-04,MAC1,Database,ReportingDB,285.43,62,True,8,Q3
2024-08-04,MAC2,Compute,Integration-Gateway,378.5,58,True,8,Q3
2024-08-04,MAC2,Storage,DocumentArchive,179.85,74,True,8,Q3
2024-08-04,MAC2,Database,CustomerDB,206.01,67,True,8,Q3
2024-08-04,MAC3,Compute,OrderProcessing-Service,664.29,65,True,8,Q3
2024-08-04,MAC3,Storage,BackupStorageAccount,249.63,60,True,8,Q3
2024-08-04,MAC3,Database,EmployeeDB,347.48,75,True,8,Q3
2024-08-04,MAC4,Compute,Notification-Service,252.47,49,True,8,Q3
2024-08-04,MAC4,Storage,DataLakeStorage,89.87,64,True,8,Q3
2024-08-04,MAC4,Database,InventoryDB,169.69,68,True,8,Q3
2024-08-04,MAC5,Compute,Analytics-Engine,769.82,72,True,8,Q3
2024-08-04,MAC5,Storage,AuditLogStorage,316.01,59,True,8,Q3
2024-08-04,MAC5,Database,InventoryDB,497.31,69,True,8,Q3
2024-08-04,MAC6,Compute,Integration-Gateway,514.53,66,True,8,Q3
2024-08-04,MAC6,Storage,AuditLogStorage,180.9,57,True,8,Q3
2024-08-04,MAC6,Database,FinanceDB,329.85,63,True,8,Q3
2024-08-05,Finance,Compute,Analytics-Engine,507.49,70,False,8,Q3
2024-08-05,Finance,Storage,AuditLogStorage,184.54,67,False,8,Q3
2024-08-05,Finance,Database,ReportingDB,333.01,71,False,8,Q3
2024-08-05,HR,Compute,OrderProcessing-Service,244.22,64,False,8,Q3
2024-08-05,HR,Storage,DataLakeStorage,76.27,66,False,8,Q3
2024-08-05,HR,Database,CustomerDB,142.16,60,False,8,Q3
2024-08-05,MAC1,Compute,Analytics-Engine,768.49,58,False,8,Q3
2024-08-05,MAC1,Storage,DocumentArchive,265.28,72,False,8,Q3
2024-08-05,MAC1,Database,ReportingDB,442.34,65,False,8,Q3
2024-08-05,MAC2,Compute,Integration-Gateway,629.98,67,False,8,Q3
2024-08-05,MAC2,Storage,DocumentArchive,203.05,57,False,8,Q3
2024-08-05,MAC2,Database,CustomerDB,427.46,64,False,8,Q3
2024-08-05,MAC3,Compute,OrderProcessing-Service,876.13,59,False,8,Q3
2024-08-05,MAC3,Storage,BackupStorageAccount,344.93,60,False,8,Q3
2024-08-05,MAC3,Database,EmployeeDB,551.92,67,False,8,Q3
2024-08-05,MAC4,Compute,Notification-Service,403.08,58,False,8,Q3
2024-08-05,MAC4,Storage,DataLakeStorage,129.24,62,False,8,Q3
2024-08-05,MAC4,Database,InventoryDB,236.06,59,False,8,Q3
2024-08-05,MAC5,Compute,Analytics-Engine,7549.14,77,False,8,Q3
2024-08-05,MAC5,Storage,AuditLogStorage,424.12,58,False,8,Q3
2024-08-05,MAC5,Database,InventoryDB,641.39,84,False,8,Q3
2024-08-05,MAC6,Compute,Integration-Gateway,730.66,77,False,8,Q3
2024-08-05,MAC6,Storage,AuditLogStorage,261.54,53,False,8,Q3
2024-08-05,MAC6,Database,FinanceDB,458.41,56,False,8,Q3
2024-08-06,Finance,Compute,Analytics-Engine,450.82,58,False,8,Q3
2024-08-06,Finance,Storage,AuditLogStorage,161.44,71,False,8,Q3
2024-08-06,Finance,Database,ReportingDB,337.2,76,False,8,Q3
2024-08-06,HR,Compute,OrderProcessing-Service,254.21,67,False,8,Q3
2024-08-06,HR,Storage,DataLakeStorage,79.3,55,False,8,Q3
2024-08-06,HR,Database,CustomerDB,146.78,56,False,8,Q3
2024-08-06,MAC1,Compute,Analytics-Engine,650.07,71,False,8,Q3
2024-08-06,MAC1,Storage,DocumentArchive,316.4,73,False,8,Q3
2024-08-06,MAC1,Database,ReportingDB,469.78,66,False,8,Q3
2024-08-06,MAC2,Compute,Integration-Gateway,551.7,66,False,8,Q3
2024-08-06,MAC2,Storage,DocumentArchive,241.71,67,False,8,Q3
2024-08-06,MAC2,Database,CustomerDB,371.32,72,False,8,Q3
2024-08-06,MAC3,Compute,OrderProcessing-Service,828.54,56,False,8,Q3
2024-08-06,MAC3,Storage,BackupStorageAccount,319.49,62,False,8,Q3
2024-08-06,MAC3,Database,EmployeeDB,485.25,56,False,8,Q3
2024-08-06,MAC4,Compute,Notification-Service,358.22,60,False,8,Q3
2024-08-06,MAC4,Storage,DataLakeStorage,117.07,61,False,8,Q3
2024-08-06,MAC4,Database,InventoryDB,250.52,69,False,8,Q3
2024-08-06,MAC5,Compute,Analytics-Engine,7906.04,79,False,8,Q3
2024-08-06,MAC5,Storage,AuditLogStorage,489.51,67,False,8,Q3
2024-08-06,MAC5,Database,InventoryDB,671.51,71,False,8,Q3
2024-08-06,MAC6,Compute,Integration-Gateway,733.17,48,False,8,Q3
2024-08-06,MAC6,Storage,AuditLogStorage,302.57,57,False,8,Q3
2024-08-06,MAC6,Database,FinanceDB,447.84,62,False,8,Q3
2024-08-07,Finance,Compute,Analytics-Engine,457.29,53,False,8,Q3
2024-08-07,Finance,Storage,AuditLogStorage,175.09,73,False,8,Q3
2024-08-07,Finance,Database,ReportingDB,279.47,72,False,8,Q3
2024-08-07,HR,Compute,OrderProcessing-Service,213.55,77,False,8,Q3
2024-08-07,HR,Storage,DataLakeStorage,79.87,65,False,8,Q3
2024-08-07,HR,Database,CustomerDB,121.06,59,False,8,Q3
2024-08-07,MAC1,Compute,Analytics-Engine,719.35,64,False,8,Q3
2024-08-07,MAC1,Storage,DocumentArchive,262.35,55,False,8,Q3
2024-08-07,MAC1,Database,ReportingDB,470.76,68,False,8,Q3
2024-08-07,MAC2,Compute,Integration-Gateway,694.23,65,False,8,Q3
2024-08-07,MAC2,Storage,DocumentArchive,223.23,70,False,8,Q3
2024-08-07,MAC2,Database,CustomerDB,329.62,50,False,8,Q3
2024-08-07,MAC3,Compute,OrderProcessing-Service,978.93,58,False,8,Q3
2024-08-07,MAC3,Storage,BackupStorageAccount,297.1,74,False,8,Q3
2024-08-07,MAC3,Database,EmployeeDB,472.47,62,False,8,Q3
2024-08-07,MAC4,Compute,Notification-Service,381.81,42,False,8,Q3
2024-08-07,MAC4,Storage,DataLakeStorage,130.06,67,False,8,Q3
2024-08-07,MAC4,Database,InventoryDB,234.29,73,False,8,Q3
2024-08-07,MAC5,Compute,Analytics-Engine,6824.19,69,False,8,Q3
2024-08-07,MAC5,Storage,AuditLogStorage,435.69,51,False,8,Q3
2024-08-07,MAC5,Database,InventoryDB,601.08,49,False,8,Q3
2024-08-07,MAC6,Compute,Integration-Gateway,818.23,55,False,8,Q3
2024-08-07,MAC6,Storage,AuditLogStorage,297.57,63,False,8,Q3
2024-08-07,MAC6,Database,FinanceDB,481.32,75,False,8,Q3
2024-08-08,Finance,Compute,Analytics-Engine,1335.05,99,False,8,Q3
2024-08-08,Finance,Storage,AuditLogStorage,173.35,63,False,8,Q3
2024-08-08,Finance,Database,ReportingDB,363.8,59,False,8,Q3
2024-08-08,HR,Compute,OrderProcessing-Service,269.2,73,False,8,Q3
2024-08-08,HR,Storage,DataLakeStorage,79.43,76,False,8,Q3
2024-08-08,HR,Database,CustomerDB,121.57,55,False,8,Q3
2024-08-08,MAC1,Compute,Analytics-Engine,638.34,64,False,8,Q3
2024-08-08,MAC1,Storage,DocumentArchive,250.34,65,False,8,Q3
2024-08-08,MAC1,Database,ReportingDB,425.41,60,False,8,Q3
2024-08-08,MAC2,Compute,Integration-Gateway,637.51,63,False,8,Q3
2024-08-08,MAC2,Storage,DocumentArchive,211.21,84,False,8,Q3
2024-08-08,MAC2,Database,CustomerDB,364.18,45,False,8,Q3
2024-08-08,MAC3,Compute,OrderProcessing-Service,839.71,52,False,8,Q3
2024-08-08,MAC3,Storage,BackupStorageAccount,370.86,69,False,8,Q3
2024-08-08,MAC3,Database,EmployeeDB,549.01,63,False,8,Q3
2024-08-08,MAC4,Compute,Notification-Service,371.29,61,False,8,Q3
2024-08-08,MAC4,Storage,DataLakeStorage,132.06,71,False,8,Q3
2024-08-08,MAC4,Database,InventoryDB,233.99,69,False,8,Q3
2024-08-08,MAC5,Compute,Analytics-Engine,7328.43,73,False,8,Q3
2024-08-08,MAC5,Storage,AuditLogStorage,472.03,68,False,8,Q3
2024-08-08,MAC5,Database,InventoryDB,734.95,63,False,8,Q3
2024-08-08,MAC6,Compute,Integration-Gateway,705.43,53,False,8,Q3
2024-08-08,MAC6,Storage,AuditLogStorage,295.52,50,False,8,Q3
2024-08-08,MAC6,Database,FinanceDB,503.38,65,False,8,Q3
2024-08-09,Finance,Compute,Analytics-Engine,477.69,62,False,8,Q3
2024-08-09,Finance,Storage,AuditLogStorage,161.56,73,False,8,Q3
2024-08-09,Finance,Database,ReportingDB,324.26,63,False,8,Q3
2024-08-09,HR,Compute,OrderProcessing-Service,235.23,67,False,8,Q3
2024-08-09,HR,Storage,DataLakeStorage,80.82,63,False,8,Q3
2024-08-09,HR,Database,CustomerDB,149.44,53,False,8,Q3
2024-08-09,MAC1,Compute,Analytics-Engine,648.91,67,False,8,Q3
2024-08-09,MAC1,Storage,DocumentArchive,270.7,77,False,8,Q3
2024-08-09,MAC1,Database,ReportingDB,449.72,66,False,8,Q3
2024-08-09,MAC2,Compute,Integration-Gateway,648.7,62,False,8,Q3
2024-08-09,MAC2,Storage,DocumentArchive,236.25,82,False,8,Q3
2024-08-09,MAC2,Database,CustomerDB,395.14,69,False,8,Q3
2024-08-09,MAC3,Compute,OrderProcessing-Service,833.06,51,False,8,Q3
2024-08-09,MAC3,Storage,BackupStorageAccount,338.86,56,False,8,Q3
2024-08-09,MAC3,Database,EmployeeDB,473.6,53,False,8,Q3
2024-08-09,MAC4,Compute,Notification-Service,2319.04,94,False,8,Q3
2024-08-09,MAC4,Storage,DataLakeStorage,129.06,60,False,8,Q3
2024-08-09,MAC4,Database,InventoryDB,235.03,66,False,8,Q3
2024-08-09,MAC5,Compute,Analytics-Engine,6276.43,64,False,8,Q3
2024-08-09,MAC5,Storage,AuditLogStorage,507.49,73,False,8,Q3
2024-08-09,MAC5,Database,InventoryDB,619.44,51,False,8,Q3
2024-08-09,MAC6,Compute,Integration-Gateway,706.97,66,False,8,Q3
2024-08-09,MAC6,Storage,AuditLogStorage,268.19,50,False,8,Q3
2024-08-09,MAC6,Database,FinanceDB,429.89,74,False,8,Q3
2024-08-10,Finance,Compute,Analytics-Engine,370.07,61,True,8,Q3
2024-08-10,Finance,Storage,AuditLogStorage,131.19,57,True,8,Q3
2024-08-10,Finance,Database,ReportingDB,246.19,70,True,8,Q3
2024-08-10,HR,Compute,OrderProcessing-Service,189.09,53,True,8,Q3
2024-08-10,HR,Storage,DataLakeStorage,62.71,66,True,8,Q3
2024-08-10,HR,Database,CustomerDB,109.74,74,True,8,Q3
2024-08-10,MAC1,Compute,Analytics-Engine,511.79,60,True,8,Q3
2024-08-10,MAC1,Storage,DocumentArchive,210.34,66,True,8,Q3
2024-08-10,MAC1,Database,ReportingDB,289.4,55,True,8,Q3
2024-08-10,MAC2,Compute,Integration-Gateway,392.86,56,True,8,Q3
2024-08-10,MAC2,Storage,DocumentArchive,181.41,69,True,8,Q3
2024-08-10,MAC2,Database,CustomerDB,261.48,69,True,8,Q3
2024-08-10,MAC3,Compute,OrderProcessing-Service,605.7,63,True,8,Q3
2024-08-10,MAC3,Storage,BackupStorageAccount,247.11,70,True,8,Q3
2024-08-10,MAC3,Database,EmployeeDB,335.07,53,True,8,Q3
2024-08-10,MAC4,Compute,Notification-Service,237.68,58,True,8,Q3
2024-08-10,MAC4,Storage,DataLakeStorage,105.01,64,True,8,Q3
2024-08-10,MAC4,Database,InventoryDB,157.41,70,True,8,Q3
2024-08-10,MAC5,Compute,Analytics-Engine,5514.16,67,True,8,Q3
2024-08-10,MAC5,Storage,AuditLogStorage,1031.32,86,True,8,Q3
2024-08-10,MAC5,Database,InventoryDB,537.13,86,True,8,Q3
2024-08-10,MAC6,Compute,Integration-Gateway,568.27,49,True,8,Q3
2024-08-10,MAC6,Storage,AuditLogStorage,200.45,68,True,8,Q3
2024-08-10,MAC6,Database,FinanceDB,337.9,73,True,8,Q3
2024-08-11,Finance,Compute,Analytics-Engine,328.36,60,True,8,Q3
2024-08-11,Finance,Storage,AuditLogStorage,117.91,57,True,8,Q3
2024-08-11,Finance,Database,ReportingDB,206.02,60,True,8,Q3
2024-08-11,HR,Compute,OrderProcessing-Service,181.6,85,True,8,Q3
2024-08-11,HR,Storage,DataLakeStorage,49.75,45,True,8,Q3
2024-08-11,HR,Database,CustomerDB,95.14,52,True,8,Q3
2024-08-11,MAC1,Compute,Analytics-Engine,482.75,71,True,8,Q3
2024-08-11,MAC1,Storage,DocumentArchive,209.4,70,True,8,Q3
2024-08-11,MAC1,Database,ReportingDB,289.39,48,True,8,Q3
2024-08-11,MAC2,Compute,Integration-Gateway,421.8,65,True,8,Q3
2024-08-11,MAC2,Storage,DocumentArchive,165.56,61,True,8,Q3
2024-08-11,MAC2,Database,CustomerDB,249.0,51,True,8,Q3
2024-08-11,MAC3,Compute,OrderProcessing-Service,500.77,49,True,8,Q3
2024-08-11,MAC3,Storage,BackupStorageAccount,207.14,63,True,8,Q3
2024-08-11,MAC3,Database,EmployeeDB,347.31,59,True,8,Q3
2024-08-11,MAC4,Compute,Notification-Service,238.02,36,True,8,Q3
2024-08-11,MAC4,Storage,DataLakeStorage,101.34,61,True,8,Q3
2024-08-11,MAC4,Database,InventoryDB,149.91,52,True,8,Q3
2024-08-11,MAC5,Compute,Analytics-Engine,5173.89,68,True,8,Q3
2024-08-11,MAC5,Storage,AuditLogStorage,293.55,59,True,8,Q3
2024-08-11,MAC5,Database,InventoryDB,518.58,69,True,8,Q3
2024-08-11,MAC6,Compute,Integration-Gateway,507.86,56,True,8,Q3
2024-08-11,MAC6,Storage,AuditLogStorage,168.17,58,True,8,Q3
2024-08-11,MAC6,Database,FinanceDB,338.96,74,True,8,Q3
2024-08-12,Finance,Compute,Analytics-Engine,378.31,49,False,8,Q3
2024-08-12,Finance,Storage,AuditLogStorage,164.94,63,False,8,Q3
2024-08-12,Finance,Database,ReportingDB,303.95,63,False,8,Q3
2024-08-12,HR,Compute,OrderProcessing-Service,252.11,58,False,8,Q3
2024-08-12,HR,Storage,DataLakeStorage,88.81,71,False,8,Q3
2024-08-12,HR,Database,CustomerDB,139.08,76,False,8,Q3
2024-08-12,MAC1,Compute,Analytics-Engine,795.63,76,False,8,Q3
2024-08-12,MAC1,Storage,DocumentArchive,208.71,69,False,8,Q3
2024-08-12,MAC1,Database,ReportingDB,459.87,83,False,8,Q3
2024-08-12,MAC2,Compute,Integration-Gateway,680.53,81,False,8,Q3
2024-08-12,MAC2,Storage,DocumentArchive,248.0,78,False,8,Q3
2024-08-12,MAC2,Database,CustomerDB,440.08,72,False,8,Q3
2024-08-12,MAC3,Compute,OrderProcessing-Service,788.69,58,False,8,Q3
2024-08-12,MAC3,Storage,BackupStorageAccount,359.44,66,False,8,Q3
2024-08-12,MAC3,Database,EmployeeDB,479.94,48,False,8,Q3
2024-08-12,MAC4,Compute,Notification-Service,357.48,69,False,8,Q3
2024-08-12,MAC4,Storage,DataLakeStorage,149.82,76,False,8,Q3
2024-08-12,MAC4,Database,InventoryDB,247.3,67,False,8,Q3
2024-08-12,MAC5,Compute,Analytics-Engine,6079.56,56,False,8,Q3
2024-08-12,MAC5,Storage,AuditLogStorage,452.95,60,False,8,Q3
2024-08-12,MAC5,Database,InventoryDB,675.71,68,False,8,Q3
2024-08-12,MAC6,Compute,Integration-Gateway,809.8,65,False,8,Q3
2024-08-12,MAC6,Storage,AuditLogStorage,247.16,55,False,8,Q3
2024-08-12,MAC6,Database,FinanceDB,487.64,74,False,8,Q3
2024-08-13,Finance,Compute,Analytics-Engine,440.42,67,False,8,Q3
2024-08-13,Finance,Storage,AuditLogStorage,177.03,66,False,8,Q3
2024-08-13,Finance,Database,ReportingDB,330.48,62,False,8,Q3
2024-08-13,HR,Compute,OrderProcessing-Service,232.93,63,False,8,Q3
2024-08-13,HR,Storage,DataLakeStorage,78.41,67,False,8,Q3
2024-08-13,HR,Database,CustomerDB,134.6,64,False,8,Q3
2024-08-13,MAC1,Compute,Analytics-Engine,702.08,66,False,8,Q3
2024-08-13,MAC1,Storage,DocumentArchive,265.12,61,False,8,Q3
2024-08-13,MAC1,Database,ReportingDB,435.84,66,False,8,Q3
2024-08-13,MAC2,Compute,Integration-Gateway,619.26,78,False,8,Q3
2024-08-13,MAC2,Storage,DocumentArchive,213.43,61,False,8,Q3
2024-08-13,MAC2,Database,CustomerDB,331.88,63,False,8,Q3
2024-08-13,MAC3,Compute,OrderProcessing-Service,822.09,59,False,8,Q3
2024-08-13,MAC3,Storage,BackupStorageAccount,338.36,66,False,8,Q3
2024-08-13,MAC3,Database,EmployeeDB,509.78,58,False,8,Q3
2024-08-13,MAC4,Compute,Notification-Service,423.74,71,False,8,Q3
2024-08-13,MAC4,Storage,DataLakeStorage,127.06,61,False,8,Q3
2024-08-13,MAC4,Database,InventoryDB,258.06,67,False,8,Q3
2024-08-13,MAC5,Compute,Analytics-Engine,1113.1,57,False,8,Q3
2024-08-13,MAC5,Storage,AuditLogStorage,442.48,58,False,8,Q3
2024-08-13,MAC5,Database,InventoryDB,604.26,52,False,8,Q3
2024-08-13,MAC6,Compute,Integration-Gateway,707.96,67,False,8,Q3
2024-08-13,MAC6,Storage,AuditLogStorage,1920.89,93,False,8,Q3
2024-08-13,MAC6,Database,FinanceDB,535.46,78,False,8,Q3
2024-08-14,Finance,Compute,Analytics-Engine,451.06,59,False,8,Q3
2024-08-14,Finance,Storage,AuditLogStorage,161.09,68,False,8,Q3
2024-08-14,Finance,Database,ReportingDB,302.61,61,False,8,Q3
2024-08-14,HR,Compute,OrderProcessing-Service,228.3,56,False,8,Q3
2024-08-14,HR,Storage,DataLakeStorage,84.77,55,False,8,Q3
2024-08-14,HR,Database,CustomerDB,154.12,63,False,8,Q3
2024-08-14,MAC1,Compute,Analytics-Engine,699.5,53,False,8,Q3
2024-08-14,MAC1,Storage,DocumentArchive,275.05,62,False,8,Q3
2024-08-14,MAC1,Database,ReportingDB,430.92,76,False,8,Q3
2024-08-14,MAC2,Compute,Integration-Gateway,628.52,59,False,8,Q3
2024-08-14,MAC2,Storage,DocumentArchive,218.69,67,False,8,Q3
2024-08-14,MAC2,Database,CustomerDB,419.28,70,False,8,Q3
2024-08-14,MAC3,Compute,OrderProcessing-Service,952.83,71,False,8,Q3
2024-08-14,MAC3,Storage,BackupStorageAccount,388.52,53,False,8,Q3
2024-08-14,MAC3,Database,EmployeeDB,562.12,74,False,8,Q3
2024-08-14,MAC4,Compute,Notification-Service,339.43,54,False,8,Q3
2024-08-14,MAC4,Storage,DataLakeStorage,123.99,56,False,8,Q3
2024-08-14,MAC4,Database,InventoryDB,219.29,65,False,8,Q3
2024-08-14,MAC5,Compute,Analytics-Engine,1260.42,76,False,8,Q3
2024-08-14,MAC5,Storage,AuditLogStorage,432.05,55,False,8,Q3
2024-08-14,MAC5,Database,InventoryDB,744.5,73,False,8,Q3
2024-08-14,MAC6,Compute,Integration-Gateway,763.49,69,False,8,Q3
2024-08-14,MAC6,Storage,AuditLogStorage,291.02,69,False,8,Q3
2024-08-14,MAC6,Database,FinanceDB,473.12,66,False,8,Q3
2024-08-15,Finance,Compute,Analytics-Engine,405.79,55,False,8,Q3
2024-08-15,Finance,Storage,AuditLogStorage,163.71,60,False,8,Q3
2024-08-15,Finance,Database,ReportingDB,284.91,58,False,8,Q3
2024-08-15,HR,Compute,OrderProcessing-Service,214.63,65,False,8,Q3
2024-08-15,HR,Storage,DataLakeStorage,82.11,51,False,8,Q3
2024-08-15,HR,Database,CustomerDB,133.24,65,False,8,Q3
2024-08-15,MAC1,Compute,Analytics-Engine,677.43,57,False,8,Q3
2024-08-15,MAC1,Storage,DocumentArchive,273.77,67,False,8,Q3
2024-08-15,MAC1,Database,ReportingDB,383.06,65,False,8,Q3
2024-08-15,MAC2,Compute,Integration-Gateway,580.25,62,False,8,Q3
2024-08-15,MAC2,Storage,DocumentArchive,231.32,60,False,8,Q3
2024-08-15,MAC2,Database,CustomerDB,348.85,59,False,8,Q3
2024-08-15,MAC3,Compute,OrderProcessing-Service,1021.0,58,False,8,Q3
2024-08-15,MAC3,Storage,BackupStorageAccount,396.35,67,False,8,Q3
2024-08-15,MAC3,Database,EmployeeDB,535.41,56,False,8,Q3
2024-08-15,MAC4,Compute,Notification-Service,356.74,58,False,8,Q3
2024-08-15,MAC4,Storage,DataLakeStorage,121.94,60,False,8,Q3
2024-08-15,MAC4,Database,InventoryDB,220.69,78,False,8,Q3
2024-08-15,MAC5,Compute,Analytics-Engine,1069.48,62,False,8,Q3
2024-08-15,MAC5,Storage,AuditLogStorage,472.56,57,False,8,Q3
2024-08-15,MAC5,Database,InventoryDB,711.04,63,False,8,Q3
2024-08-15,MAC6,Compute,Integration-Gateway,607.39,63,False,8,Q3
2024-08-15,MAC6,Storage,AuditLogStorage,265.72,53,False,8,Q3
2024-08-15,MAC6,Database,FinanceDB,513.09,64,False,8,Q3
